Date/Time,DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorLights:Electricity [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),InteriorLights:Electricity [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/04  14:00:00,0.0,26297862.7256154,15386080.4154076 
 01/04  15:00:00,360780.27509004,23120175.4288188,22296393.5426028 
 01/04  16:00:00,952474.813403717,21450334.7447788,37408667.1104876 
 01/04  17:00:00,1573420.76628848,20983308.2218212,45158550.9914541 
 01/04  18:00:00,0.0,33012006.3626965,25088083.8841412 
 01/04  19:00:00,0.0,2208769.2865075,15052850.3304847 
 01/04  20:00:00,0.0,2208769.2865075,15052850.3304847 
 01/04  21:00:00,0.0,16001063.6975914,10035233.5536565 
 01/04  22:00:00,0.0,60292814.2554381,10035233.5536565 
 01/04  23:00:00,0.0,101509670.922589,5017616.77682823 
 01/04  24:00:00,0.0,120025736.172077,0.0,,,2886675.85478224,2290402195.00598,342009871.877639,105.811621077681 
 01/05  01:00:00,0.0,142016624.011178,0.0 
 01/05  02:00:00,0.0,150777185.770115,0.0 
 01/05  03:00:00,0.0,155403492.91774,0.0 
 01/05  04:00:00,0.0,167777801.103248,0.0 
 01/05  05:00:00,0.0,170106824.705715,0.0 
 01/05  06:00:00,0.0,165012324.315265,5017616.77682823 
 01/05  07:00:00,0.0,140730065.478398,5017616.77682823 
 01/05  08:00:00,0.0,271565560.547158,15052850.3304847 
 01/05  09:00:00,0.0,116340766.1937,43414827.1182366 
 01/05  10:00:00,0.0,90045196.3738716,26429664.9457849 
 01/05  11:00:00,0.0,58104155.5227769,14223597.8332626 
 01/05  12:00:00,45017.002935398,38820124.6740123,14159015.4675879 
 01/05  13:00:00,0.0,32212578.0940401,14159015.4675879 
 01/05  14:00:00,999600.254299741,24519093.1213702,14869421.4900098 
 01/05  15:00:00,326933.833866282,25493199.5162112,22942217.19935 
 01/05  16:00:00,69858.7449397766,26004513.162666,40379455.9315247 
 01/05  17:00:00,0.0,28399718.6190888,45158550.9914541 
 01/05  18:00:00,0.0,57726085.1475744,25088083.8841412 
 01/05  19:00:00,0.0,3811475.58396368,15052850.3304847 
 01/05  20:00:00,0.0,34870954.9278554,15052850.3304847 
 01/05  21:00:00,0.0,68760400.7978793,10035233.5536565 
 01/05  22:00:00,0.0,87479682.2940612,10035233.5536565 
 01/05  23:00:00,0.0,126492257.348574,5017616.77682823 
 01/05  24:00:00,0.0,151007398.255841,0.0,,,1441409.8360412,2333477478.4823,341105718.758193,106.614334227848 
 01/06  01:00:00,0.0,171078794.489049,0.0 
 01/06  02:00:00,0.0,177081310.148764,0.0 
 01/06  03:00:00,0.0,178618347.150542,0.0 
 01/06  04:00:00,0.0,180368810.394987,0.0 
 01/06  05:00:00,0.0,180739010.58104,0.0 
 01/06  06:00:00,0.0,180507513.533401,5017616.77682823 
 01/06  07:00:00,0.0,152214580.398557,5017616.77682823 
 01/06  08:00:00,0.0,284884900.70829,15052850.3304847 
 01/06  09:00:00,0.0,123721119.680834,39281555.7150545 
 01/06  10:00:00,0.0,82601520.2151193,17581880.8483481 
 01/06  11:00:00,0.0,58573562.1281527,14159015.4675879 
 01/06  12:00:00,0.0,41919210.6300126,14159015.4675879 
 01/06  13:00:00,0.0,42220692.4842361,14159015.4675879 
 01/06  14:00:00,0.0,38380577.7117213,14675674.3929856 
 01/06  15:00:00,0.0,31750028.6763425,21908899.3485544 
 01/06  16:00:00,0.0,32122198.9322897,31531671.8340879 
 01/06  17:00:00,0.0,31686702.8057762,45158550.9914541 
 01/06  18:00:00,0.0,65434693.5878167,25088083.8841412 
 01/06  19:00:00,0.0,4361148.36026342,15052850.3304847 
 01/06  20:00:00,0.0,38800053.6846588,15052850.3304847 
 01/06  21:00:00,0.0,74345534.4174592,10035233.5536565 
 01/06  22:00:00,0.0,99528801.5224064,10035233.5536565 
 01/06  23:00:00,0.0,145302185.084891,5017616.77682823 
 01/06  24:00:00,0.0,171139920.243188,0.0,,,0.0,2587381217.5698,317985231.846643,110.782211421002 
 01/07  01:00:00,0.0,189285258.915192,2508808.38841412 
 01/07  02:00:00,0.0,190305653.453363,2508808.38841412 
 01/07  03:00:00,0.0,185415988.457796,2508808.38841412 
 01/07  04:00:00,0.0,192738351.762591,2508808.38841412 
 01/07  05:00:00,0.0,196627335.668137,2508808.38841412 
 01/07  06:00:00,0.0,191227694.757599,2508808.38841412 
 01/07  07:00:00,0.0,148508260.203991,5017616.77682823 
 01/07  08:00:00,0.0,288175944.219851,5017616.77682823 
 01/07  09:00:00,0.0,186596373.145324,14450081.5841873 
 01/07  10:00:00,0.0,162816732.794114,9821678.71083228 
 01/07  11:00:00,0.0,149019277.69936,6248121.14349769 
 01/07  12:00:00,0.0,139551983.112101,5645352.39720029 
 01/07  13:00:00,0.0,147477233.238905,2359835.91126464 
 01/07  14:00:00,0.0,145603149.897811,2456709.45977673 
 01/07  15:00:00,0.0,142849286.394806,3899048.9598455 
 01/07  16:00:00,0.0,141958667.88881,6170195.4860732 
 01/07  17:00:00,0.0,139541868.180047,7526425.16524235 
 01/07  18:00:00,0.0,157285271.302756,0.0 
 01/07  19:00:00,0.0,54171204.3791927,0.0 
 01/07  20:00:00,0.0,118950755.105013,0.0 
 01/07  21:00:00,0.0,125577840.051438,0.0 
 01/07  22:00:00,0.0,103939164.249524,0.0 
 01/07  23:00:00,0.0,87811159.3020627,0.0 
 01/07  24:00:00,0.0,110483003.387528,0.0,,,0.0,3695917457.56731,83665532.7020612,107.352974126718 
 01/08  01:00:00,0.0,143549531.970507,0.0 
 01/08  02:00:00,0.0,159453923.692056,0.0 
 01/08  03:00:00,0.0,164436259.277084,0.0 
 01/08  04:00:00,0.0,160524496.264943,0.0 
 01/08  05:00:00,0.0,138079880.763008,0.0 
 01/08  06:00:00,0.0,119533512.85724,0.0 
 01/08  07:00:00,0.0,120928749.986299,0.0 
 01/08  08:00:00,0.0,272588494.75972,0.0 
 01/08  09:00:00,0.0,181951543.571423,0.0 
 01/08  10:00:00,0.0,150911416.407651,0.0 
 01/08  11:00:00,0.0,134022903.538168,0.0 
 01/08  12:00:00,0.0,118325600.994314,0.0 
 01/08  13:00:00,0.0,107050803.548985,0.0 
 01/08  14:00:00,0.0,104003582.491903,0.0 
 01/08  15:00:00,0.0,107683359.848317,0.0 
 01/08  16:00:00,0.0,121200707.508987,0.0 
 01/08  17:00:00,0.0,149246531.104276,0.0 
 01/08  18:00:00,0.0,174034933.770572,0.0 
 01/08  19:00:00,0.0,48874109.1798989,0.0 
 01/08  20:00:00,0.0,110455031.944926,0.0 
 01/08  21:00:00,0.0,131306958.742759,0.0 
 01/08  22:00:00,0.0,142513232.10892,0.0 
 01/08  23:00:00,0.0,144257628.71398,0.0 
